is_doh,bytes_rev,bytes,packets,packets_rev,packets_sum,bytes_ration,num_pkts_ration,time,av_pkt_size,av_pkt_size_rev,var_pkt_size,var_pkt_size_rev,median_pkt_size,median_pkt_size_rev,mindelay,avgdelay,maxdelay,bursts,fazzel,time_leap_ration,autocorr,stSum,ndSum,rdSum
False,1040,1405,7,8,15,1.3509615384615383,0.875,10717.458,200.7142857142857,130.0,130945.6,25652.0,69.0,123.0,10491.212,10597.905,10714.988000000001,0,0,1.0,0.8707143287307159,3,0,-2
False,6422,1657,9,9,18,0.2580193086265961,1.0,1108.65,184.11111111111111,713.5555555555555,49122.6875,329951.63265306124,321.5,977.0,393.88800000000003,762.8140000000003,1612.4920000000004,0,0,1.0,0.0,-1,0,0
False,8896,8651,14,12,26,0.9724595323741008,1.1666666666666667,4479.8279999999995,617.9285714285714,741.3333333333335,340989.7777777778,296137.25,1358.0,1448.5,254.272,1801.908125,4970.79,0,0,1.0,0.04966893347419745,-3,2,2
False,5331,7240,13,16,29,1.3580941661977115,0.8125,1365.766,556.9230769230769,333.1875,344981.0,327855.80555555556,1081.5,735.0,14.095999999999998,332.3095384615385,1335.76,0,0,1.0,0.0,-2,1,1
False,7595,5065,43,37,80,0.6668861092824226,1.162162162162162,25765.5,117.7906976744186,205.27027027027023,4173.867768595042,97021.74515235458,26.0,260.0,0.11,15585.154344827582,25204.64,0,0,1.0,0.0,-8,-7,7
False,132,649,3,3,6,4.916666666666667,1.0,6959.941999999999,216.3333333333333,44.0,0.0,0.0,517.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
False,5013,1598,16,13,29,0.3187711948932775,1.2307692307692308,15203.078000000001,99.875,385.6153846153846,40745.88888888888,456646.91666666674,60.0,741.5,318.192,4866.012727272729,15798.748,0,0,1.0,0.0,-2,1,-1
False,156,121,3,3,6,0.7756410256410257,1.0,15083.864,40.333333333333336,52.0,0.0,0.0,1.0,24.0,15971.686000000003,15971.686000000003,15971.686000000003,0,0,1.0,0.0,0,0,0
False,4387,1173,12,10,22,0.2673808981080465,1.2,229.174,97.75,438.7,6514.960000000001,375382.69387755095,93.0,124.0,45.07,83.5109090909091,137.006,0,0,1.0,0.0,-2,-1,-1
False,2221,2075,40,41,81,0.9342638451148132,0.975609756097561,189745.372,51.875,54.17073170731707,0.0,0.0,25.0,29.0,195.342,73685.53117241379,142282.82,0,0,1.0,1.0,0,1,1
False,1025,4034,8,5,13,3.935609756097561,1.6,749.342,504.25,205.0,367585.04,64770.25,517.0,406.5,209.594,251.11466666666664,433.944,0,0,1.5,0.0,0,1,0
False,2768429,6801,134,1852,1986,0.002456627928691688,0.07235421166306695,2243.076,50.753731343283576,1494.8320734341253,141000.25,64296.22959183673,376.5,1460.0,1853.026,1962.0455172413795,1966.22,0,0,1.0,0.0,-6,-9,-9
False,156,121,3,3,6,0.7756410256410257,1.0,15021.204000000002,40.333333333333336,52.0,0.0,0.0,1.0,24.0,15882.68,15882.68,15882.68,0,0,1.0,0.0,0,0,0
False,520,1673,7,6,13,3.2173076923076924,1.1666666666666667,1359.194,239.0,86.66666666666669,259020.22222222216,1.0,207.0,138.0,183.408,527.9884999999998,855.8299999999997,0,0,1.0,0.0,0,0,0
False,405,514,6,5,11,1.2691358024691357,1.2,29009.273999999998,85.66666666666667,81.0,2299.25,829.5555555555555,76.5,46.0,28807.514,28846.57433333333,28925.328,0,0,1.0,0.3309620834430013,2,1,-2
False,6744,3589,12,12,24,0.5321767497034401,1.0,182.296,299.0833333333333,562.0,223624.0,470040.32098765427,158.0,196.0,33.144,53.8648,148.90200000000004,0,0,1.0,0.0,-3,4,-3
False,522,1064,7,6,13,2.0383141762452106,1.1666666666666667,22134.142000000003,152.0,87.0,1600.0,0.0,386.0,135.0,15.446,138.246,207.044,0,0,1.0,0.0,0,0,0
False,5754,1238,8,11,19,0.2151546750086896,0.7272727272727273,250.024,154.75,523.0909090909091,29980.66666666667,344300.55555555556,296.0,989.0,27.588,65.01925,219.144,0,0,1.0,0.0,-1,0,0
False,156,121,3,3,6,0.7756410256410257,1.0,15021.464,40.333333333333336,52.0,0.0,0.0,1.0,24.0,15909.342,15909.342,15909.342,0,0,1.0,0.0,0,0,0
False,232,168,3,4,7,0.7241379310344828,0.75,80.422,56.0,58.0,0.0,0.0,24.0,24.0,0.404,0.404,0.404,0,0,1.0,0.0,0,0,0
False,43925,1764,13,35,48,0.0401593625498008,0.3714285714285713,598.52,135.69230769230768,1255.0,63081.555555555555,41875.34430727023,517.0,1440.0,1.492,490.5926206896552,592.2460000000002,0,0,1.1,0.0,-4,-9,-9
False,5722,3334,12,15,27,0.5826634044040545,0.8,65912.458,277.8333333333333,381.46666666666664,15924.640000000005,258826.1875,661.0,517.0,54.104,10489.752666666664,52095.7,0,0,1.0,0.0,-2,-1,-2
False,4237,10322,46,28,74,2.4361576587207927,1.6428571428571428,40046.56200000001,224.3913043478261,151.32142857142858,6615.040000000003,0.0,346.0,135.0,25.902,4918.771793103449,10661.596,0,0,1.0,0.8228463734134825,0,-1,-1
False,4577,2681,13,12,25,0.5857548612628359,1.0833333333333333,287.72,206.23076923076923,381.41666666666674,138640.47222222222,337530.32098765427,154.5,69.0,42.548,107.02857142857144,243.756,0,0,1.0,0.0,-1,2,-2
False,4249,1603,10,10,20,0.3772652388797364,1.0,362.098,160.3,424.9,35926.96,346461.91666666674,126.0,338.0,67.402,103.252,163.53799999999995,0,0,1.0,0.0,-1,2,-2
False,6642,1533,8,9,17,0.2308039747064137,0.8888888888888888,673.7860000000002,191.625,738.0,58328.22222222223,69534.0,517.0,1440.0,2.3440000000000003,169.52657142857143,584.1659999999998,0,0,1.0,0.0,0,-1,1
False,220,173,4,4,8,0.7863636363636364,1.0,15113.928,43.25,55.0,0.0,0.0,1.0,24.0,15099.342,15536.291000000001,15973.240000000002,0,0,1.0,0.0,0,0,0
False,5184,6406,12,9,21,1.2357253086419753,1.3333333333333333,1424.192,533.8333333333334,576.0,275501.55102040817,444590.33333333326,1012.0,909.5,270.898,471.90033333333326,898.62,0,0,1.0,0.0,-2,1,2
False,23203,4380,14,26,40,0.1887686937034004,0.5384615384615384,848.712,312.85714285714283,892.4230769230769,84842.88888888889,200062.5761772853,691.0,1460.0,71.95,247.77133333333336,767.58,0,0,1.0,0.0,0,-7,-4
False,376209659,5373525,110052,254487,364539,0.014283325458158956,0.43244645109573376,194929.316,48.82714534947116,1478.3059999135517,0.0,87826.37812128416,98.0,1440.0,42.63399999999999,44.31744827586206,46.356,0,0,1.0,0.5791126409617702,-8,-9,-9
False,14510,1584,9,15,24,0.10916609235010337,0.6,602.586,176.0,967.3333333333336,59966.0,156187.520661157,517.0,1440.0,2.236,248.2058461538461,401.182,0,0,1.0,0.0,-2,1,-5
False,156,121,3,3,6,0.7756410256410257,1.0,15021.132,40.333333333333336,52.0,0.0,0.0,1.0,24.0,15884.686000000003,15884.686000000003,15884.686000000003,0,0,1.0,0.0,0,0,0
False,5238,2106,10,8,18,0.4020618556701031,1.25,10191.68,210.6,654.75,48541.25,321212.55555555556,465.5,743.0,39.69,87.07511111111107,165.78599999999997,0,0,1.0,0.11026413451593164,-1,2,-3
False,9436,4054,25,22,47,0.4296311996608733,1.1363636363636365,26942.842,162.16,428.9090909090909,68755.44,337381.38888888893,165.0,682.5,1.974,189.88780952380955,961.5,0,0,1.0,0.0,-3,4,-5
False,1850,682,13,13,26,0.3686486486486487,1.0,83325.194,52.46153846153846,142.30769230769232,0.0,20087.6,54.0,59.0,227.954,51002.17533333333,83231.37599999999,0,0,1.0,0.0,-2,-3,-2
False,11845,2825,26,21,47,0.2384972562262558,1.2380952380952381,21506.76,108.65384615384615,564.047619047619,48630.66666666666,344722.96428571426,43.0,608.5,1.6800000000000002,2401.0003636363635,21447.54,0,0,1.0,0.0,-3,0,-2
False,11951,3208,11,15,26,0.2684294201322065,0.7333333333333333,10497.892,291.6363636363636,796.7333333333332,254834.96,262544.81,517.0,1460.0,14.738,969.5,10479.716,0,0,0.8333333333333334,0.15761333314155726,1,-2,-4
False,4557,3023,11,10,21,0.6633750274303271,1.1,10303.295999999998,274.8181818181818,455.7,255663.76,326698.0,429.0,1189.0,26.332,1196.416888888889,10269.416,0,0,1.0,0.19109783416645829,-1,2,-3
False,4957,3364,16,17,33,0.6786362719386726,0.9411764705882352,10390.854,210.25,291.5882352941176,103988.0,267044.25,247.5,243.5,56.33600000000001,717.3436470588234,10272.104,0,0,1.0,0.5474172145184001,2,-3,-1
False,5224,6185,12,10,22,1.1839586523736598,1.2,1742.766,515.4166666666666,522.4,270928.20408163266,444590.33333333326,791.0,909.5,275.72400000000005,485.46883333333335,1201.106,0,0,1.0,0.0,-2,1,2
False,6293,913,8,9,17,0.1450818369617035,0.8888888888888888,597.8580000000002,114.125,699.2222222222223,51302.25,410834.13888888893,290.5,1440.0,4.58,7.435142857142857,11.48,0,0,1.0,0.0,0,-1,-1
False,4200,1961,20,14,34,0.4669047619047619,1.4285714285714286,1559.1819999999998,98.05,300.0,5307.090909090909,257595.25,45.0,162.5,14.328,217.225,1296.556,0,0,1.0,0.0,0,3,-2
False,79884,1822,16,61,77,0.02280807170397076,0.26229508196721313,88.686,113.875,1309.5737704918033,27864.33333333333,78240.91493055555,133.5,1456.0,12.786,32.532896551724136,37.512,0,0,1.0,0.0,0,-7,-9
False,3631,1391,19,16,35,0.3830900578353071,1.1875,2174.576,73.21052631578948,226.9375,4197.484375,158359.88999999998,40.0,165.5,1.5659999999999998,539.3283529411765,2166.71,0,0,1.0,0.5913629673372786,-2,3,-3
False,5477,1483,11,9,20,0.27076866897936824,1.2222222222222223,1816.208,134.8181818181818,608.5555555555555,13018.6875,305485.25,282.5,822.0,2.106,370.9882222222223,1094.354,0,0,1.0,0.0,-1,0,1
False,132,184,4,3,7,1.393939393939394,1.3333333333333333,6475.984,46.0,44.0,121.0,0.0,12.0,0.0,6463.4540000000015,6463.4540000000015,6463.4540000000015,0,0,1.0,0.0,0,0,0
False,1557,3565,16,19,35,2.28965960179833,0.8421052631578947,2899.098,222.8125,81.94736842105263,158887.01,5147.359375,138.0,66.0,3.664,553.018,2889.936,0,0,1.0,0.5019561230050208,2,-1,3
False,5435,2002,10,11,21,0.3683532658693652,0.9090909090909092,10224.654,200.2,494.09090909090907,51063.25,356120.609375,413.5,271.0,40.20399999999999,109.94818181818182,195.176,0,0,1.0,0.16229123233000195,0,-1,-3
False,3745,1161,9,9,18,0.3100133511348465,1.0,17339.386000000002,129.0,416.1111111111112,3856.222222222222,308003.80555555556,261.0,321.0,195.928,323.53375,607.5219999999998,0,0,1.0,0.0,-1,0,0
False,3698,1477,17,17,34,0.3994050838290968,1.0,2626.164,86.88235294117645,217.52941176470588,5147.359375,158215.44000000006,66.0,167.5,1.0,545.5316470588235,2611.838,0,0,1.0,0.6397180069004319,-2,1,-3
False,74063,2842,29,61,90,0.03837273672414026,0.4754098360655738,3802.77,98.0,1214.1475409836066,34545.04,75178.90559999997,170.0,1456.0,13.87,33.18448275862069,41.486000000000004,0,0,1.0,0.0,0,-9,-9
False,9061,4459,13,14,27,0.4921090387374462,0.9285714285714286,1686.634,343.0,647.2142857142858,83818.91666666669,152094.22222222222,757.0,1003.0,68.6,717.2042857142858,1804.04,0,0,1.0,0.0,-1,-2,0
False,771,940,5,5,10,1.2191958495460442,1.0,295.014,188.0,154.2,80656.0,462.25,364.0,281.5,65.768,88.35600000000002,132.44799999999998,0,0,1.0,0.0,0,0,0
False,759,3682,5,2,7,4.851119894598155,2.5,281.974,736.4,379.5,335430.75,0.0,945.0,679.0,0.174,47.249,188.416,0,0,1.0,0.0,0,0,0
False,6293,913,8,9,17,0.1450818369617035,0.8888888888888888,607.076,114.125,699.2222222222223,51302.25,410834.13888888893,290.5,1440.0,2.286,4.907428571428572,8.88,0,0,1.0,0.0,0,-1,-1
False,727986,10368,142,555,697,0.014242032126991454,0.25585585585585585,8079.23,73.01408450704227,1311.6864864864865,28163.58333333333,78051.72222222223,130.5,1456.0,13.35,46.498551724137926,54.36600000000001,0,0,1.0,0.0,0,-7,-9
False,251694,3720,52,190,242,0.014779851724713343,0.2736842105263158,789.694,71.53846153846153,1324.7052631578947,42575.44,217820.87360000008,142.0,1440.0,1.7619999999999998,518.5628275862069,682.8580000000002,0,0,1.0,0.0,-2,-7,-9
False,132,184,4,3,7,1.393939393939394,1.3333333333333333,6692.838000000002,46.0,44.0,121.0,0.0,12.0,0.0,6680.646,6680.646,6680.646,0,0,1.0,0.0,0,0,0
False,2478321,19867,311,1752,2063,0.008016314270830938,0.17751141552511415,8796.877999999999,63.881028938906745,1414.5667808219175,25086.285714285717,152644.38563327034,121.0,1456.0,12.626,55.90075862068966,67.404,0,0,1.0,0.0,2,-9,-9
False,6293,913,8,9,17,0.1450818369617035,0.8888888888888888,1492.15,114.125,699.2222222222223,51302.25,410834.13888888893,290.5,1440.0,2.6719999999999997,5.59542857142857,9.634,0,0,1.0,0.0,0,-1,-1
False,307905,9198,70,242,312,0.029872850392166413,0.2892561983471074,10583.208,131.4,1272.3347107438017,164362.0,75233.35999999999,170.0,1456.0,12.85,1340.1582068965515,1844.804,0,0,1.0,0.0,0,-9,-9
False,5477,1491,11,9,20,0.2722293226218733,1.2222222222222223,1809.158,135.54545454545453,608.5555555555555,13351.6875,305485.25,283.0,822.0,1.65,369.18733333333336,1092.076,0,0,1.0,0.0,-1,0,1
False,4631,1217,7,8,15,0.2627942129129778,0.875,274.644,173.85714285714286,578.875,48694.8888888889,257331.04,183.0,663.0,30.048,52.423428571428566,143.986,0,0,1.0,0.0,0,-1,-1
False,13770,1573,7,12,19,0.11423384168482208,0.5833333333333334,1371.9279999999999,224.7142857142857,1147.5,416670.25,147917.16,646.5,1456.0,1364.0320000000004,1395.3807272727274,1680.17,0,0,1.25,0.0,0,-3,-3
False,6598,1700,15,16,31,0.2576538344953016,0.9375,2429.234000000001,113.33333333333331,412.375,64138.0,426883.1875,60.0,702.0,22.66,1465.8816923076922,2799.112,0,0,1.0,0.0,-2,1,-1
False,8005,1601,11,12,23,0.2,0.9166666666666666,124.132,145.54545454545453,667.0833333333334,40622.96,311605.95061728393,92.0,1022.0,2.266,28.37630769230769,39.054,0,0,1.0,0.0,-2,3,-3
False,829,1323,9,9,18,1.5958986731001206,1.0,3420.692,147.0,92.11111111111113,35606.0,28768.22222222221,370.0,41.0,29.736,1376.4392,3378.414,0,0,1.0,0.2329520441375365,0,1,-1
False,829,1323,9,9,18,1.5958986731001206,1.0,3622.026,147.0,92.11111111111113,35606.0,28768.22222222221,370.0,41.0,30.224,1456.0812,3575.0960000000005,0,0,1.0,0.2329520441375365,0,1,-1
False,17804,2876,13,24,37,0.1615367333183554,0.5416666666666666,5968.736,221.23076923076923,741.8333333333335,57191.8888888889,365776.8765432098,454.5,1334.0,38.11,685.9649565217389,5380.972,0,0,1.0,0.0,0,-3,-7
False,37126,3522,17,36,53,0.09486613155201208,0.4722222222222222,10043.402,207.17647058823533,1031.2777777777776,142792.88888888888,182858.25,458.5,1460.0,7247.192000000001,10125.741034482759,10979.759999999998,0,0,1.0,0.5523855933161064,-2,-5,-9
False,7667,10610,15,15,30,1.3838528759619146,1.0,1282.852,707.3333333333335,511.13333333333327,324538.56,324147.55102040817,1440.0,1239.0,446.404,862.43725,1596.4779999999996,0,0,1.0,0.0,-3,2,2
False,6823,3558,10,9,19,0.5214714934779423,1.1111111111111112,1168.1680000000001,355.8,758.1111111111113,373494.16,297911.4722222222,242.0,1424.0,323.81,409.9684,837.296,0,0,1.0,0.0,-1,0,0
False,993,3244,8,9,17,3.2668680765357503,0.8888888888888888,1377.97,405.5,110.33333333333331,308696.23999999993,21484.666666666668,371.0,124.0,342.8040000000001,510.12628571428564,812.434,0,0,1.0,0.0,0,1,-1
False,154961,8529,93,161,254,0.05503965513903498,0.577639751552795,73559.93599999999,91.70967741935483,962.4906832298137,5989.358024691359,337972.9841269841,203.0,1456.0,0.018000000000000002,13448.106413793103,31106.716,0,0,1.1,0.0,-4,-3,-3
False,9317,3970,11,14,25,0.4261028227970377,0.7857142857142857,1381.2279999999996,360.9090909090909,665.5,385381.84,376853.6875,290.0,623.0,336.466,645.8675,1044.394,0,0,1.1666666666666667,0.0,-3,0,-4
False,7664,5040,13,11,24,0.6576200417536534,1.181818181818182,14865.776000000002,387.6923076923077,696.7272727272727,193699.1428571429,326163.0,458.0,956.5,60.188,4108.677571428571,14805.669999999998,0,0,1.0,0.0,-3,2,2
False,4773,1850,17,17,34,0.3875968992248062,1.0,4210.774,108.82352941176471,280.7647058823529,22415.061728395063,201756.56,49.0,820.0,4.484,364.0329230769232,4161.502,0,0,1.0,0.0,-2,3,1
False,1859,5470,8,4,12,2.942442173211404,2.0,1558.97,683.75,464.75,240132.2222222223,30.25,746.5,849.5,0.002,826.8005714285716,1451.1799999999994,0,0,1.0,0.009144812303478007,2,-1,1
False,5675,1482,10,12,22,0.2611453744493392,0.8333333333333334,278.628,148.2,472.91666666666674,28216.4,398352.109375,158.0,280.5,50.48,76.05216666666666,112.614,0,0,1.0,0.0,-2,3,-2
False,3925,3491,7,7,14,0.8894267515923567,1.0,18423.432,498.71428571428567,560.7142857142857,42954.1875,0.6666666666666666,873.5,1215.0,227.88,15542.546333333332,18829.1,0,0,1.0,-0.008086325127212862,0,1,0
False,4564,1823,17,11,28,0.39943032427695,1.5454545454545454,4860.636,107.23529411764706,414.9090909090909,24692.984375,304588.6938775511,47.5,167.0,14.722000000000001,375.8741428571428,4690.936,0,0,1.0,0.0,-1,2,0
False,6775,925,8,10,18,0.13653136531365315,0.8,1189.4920000000004,115.625,677.5,51302.25,294509.484375,290.5,831.5,2.3600000000000003,591.479111111111,1161.986,0,0,1.0,0.0,-1,-2,-3
False,4200,1961,20,14,34,0.4669047619047619,1.4285714285714286,1842.0279999999998,98.05,300.0,5307.090909090909,257595.25,45.0,162.5,14.42,188.8368888888889,1653.77,0,0,1.0,0.0,0,3,-2
False,6076,1858,18,14,32,0.3057932850559579,1.2857142857142858,1208.588,103.22222222222223,434.0,26898.530612244904,288544.4081632653,49.0,503.0,4.2780000000000005,119.49892307692306,1075.126,0,0,1.0,0.0,-2,3,-1
False,3515,1803,12,10,22,0.5129445234708393,1.2,346.75,150.25,351.5,41438.91666666666,276470.2040816327,154.5,69.0,56.06,121.12416666666668,181.164,0,0,1.0,0.0,0,1,-2
False,8943,2878,14,19,33,0.3218159454321816,0.7368421052631579,10992.364,205.57142857142856,470.68421052631584,140882.22222222222,387240.2899999999,255.0,930.0,3.978,103.93133333333334,504.27,0,0,1.0,0.4496191641728912,-3,4,-3
False,818,16505,18,11,29,20.177261613691925,1.6363636363636365,30772.64,916.9444444444445,74.36363636363636,334007.12109375,2070.25,1460.0,91.5,15580.226,24239.128421052632,30771.252,0,0,1.0,0.0,6,1,3
False,4750,1761,7,8,15,0.3707368421052632,0.875,421.182,251.57142857142856,593.75,113536.22222222225,160180.25,517.0,1234.5,19.798,71.05499999999998,318.59,0,0,1.0,0.0,0,-1,0
False,5182,2510,10,9,19,0.4843689695098418,1.1111111111111112,2663.722,251.0,575.7777777777778,120592.25,444886.22222222225,485.5,908.5,332.8880000000001,576.7811111111113,1451.34,0,0,0.5,0.0,-1,0,1
False,33940,2859,19,32,51,0.0842368886269888,0.59375,27.146,150.4736842105263,1060.625,275692.1875,163176.0946745562,321.5,1288.0,5.36,13.980275862068966,18.754,0,0,1.1,0.5614933166575395,-2,-9,-9
False,66764,2697,15,56,71,0.040396021808160085,0.26785714285714285,46.612,179.8,1192.2142857142858,276150.6875,163583.25591715972,321.5,1288.0,5.23,20.062620689655173,27.122,0,0,1.0,0.5623719267787212,-2,-9,-9
False,5130,1629,9,11,20,0.3175438596491228,0.8181818181818182,25.658,181.0,466.3636363636364,44492.66666666666,386607.6326530613,517.0,449.0,5.646,8.47488888888889,16.526,0,0,1.0,0.389457083932437,-1,-2,-1
False,596,317,5,4,9,0.5318791946308725,1.25,30747.37,63.4,149.0,0.0,0.0,35.0,218.0,386.832,8003.7535,30393.834,0,0,1.0,0.0,0,0,0
False,6077,1814,17,14,31,0.2985025506006253,1.2142857142857142,1208.596,106.70588235294115,434.07142857142856,26989.63265306123,288371.3469387755,49.0,503.0,5.836,123.90723076923076,1088.4499999999996,0,0,0.8333333333333334,0.0,-2,3,-1
False,7981,3600,14,20,34,0.4510712943240195,0.7,6872.42,257.14285714285717,399.05,195922.55555555553,237302.24852071004,454.5,309.0,37.538,1043.8313333333333,6577.448,0,0,1.0,0.3934517321786439,2,-3,-6
False,4197,1961,20,14,34,0.4672385036931142,1.4285714285714286,1830.384,98.05,299.7857142857143,5307.090909090909,257552.234375,45.0,161.5,14.344000000000001,210.5791111111111,1299.804,0,0,1.0,0.0,0,3,-2
False,27722,11700,64,92,156,0.4220474713224153,0.6956521739130435,10613.333999999999,182.8125,301.32608695652175,57824.222222222226,299894.83950617287,151.5,456.5,13.21,331.35124137931035,1574.1660000000006,0,0,1.0,0.0,0,-1,-5
False,11446,10207,20,16,36,0.8917525773195877,1.25,8889.438,510.35,715.375,379576.8099173553,288522.3801652892,1335.0,1437.0,242.284,1457.4256190476196,3921.022,0,0,1.0,0.11969182509299575,-3,2,1
False,20879,1666,9,16,25,0.07979309353896259,0.5625,773.6279999999997,185.11111111111111,1304.9375,0.0,90521.66222222222,1306.0,1456.0,677.46,683.5773333333333,691.6320000000003,0,0,0.8333333333333334,-0.058339327066507074,-3,-4,-5
False,7308,3793,11,9,20,0.5190202517788725,1.2222222222222223,7863.960000000001,344.8181818181818,812.0,178676.96000000005,253050.33333333328,548.0,1369.5,32.006,80.6196,158.034,0,0,1.0,0.0,-1,0,2
False,5224,6504,12,10,22,1.245022970903522,1.2,1319.01,542.0,522.4,281157.26530612237,444590.33333333326,1109.0,909.5,262.552,444.96516666666673,796.75,0,0,1.0,0.0,-2,1,2
False,15178,1671,10,18,28,0.11009355646330214,0.5555555555555556,27.286,167.1,843.2222222222223,44753.55555555557,270869.693877551,517.0,1288.0,5.818,12.946375,18.356,0,0,1.1666666666666667,0.2557036586287903,-3,0,-6
False,6748,3553,13,12,25,0.5265263781861292,1.0833333333333333,200.526,273.3076923076923,562.3333333333334,217573.38775510204,470040.32098765427,158.0,196.0,33.662,56.94306666666667,156.224,0,0,1.0,0.0,-3,4,-3
False,1286,12074,15,10,25,9.388802488335925,1.5,193.738,804.9333333333333,128.6,168219.76,788.56,1354.5,191.0,11.252,38.79828571428571,79.764,0,0,1.2,0.3539914354297376,3,2,0
False,5477,1430,10,9,19,0.2610918385977725,1.1111111111111112,1822.912,143.0,608.5555555555555,12978.75,305485.25,282.0,822.0,2.146,373.4306666666667,1105.336,0,0,1.0,0.0,-1,0,1
False,1382,1790,11,10,21,1.2952243125904486,1.1,50019.797999999995,162.72727272727272,138.2,4074.666666666666,23352.88888888889,217.0,97.0,65.762,30091.692363636368,49870.53,0,0,1.0,0.7882895653733045,0,-1,-1
False,120,144,3,3,6,1.2,1.0,642.3240000000002,48.0,40.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
False,10061,333872,242,138,380,33.18477288539906,1.7536231884057971,23782.146,1379.6363636363635,72.90579710144928,124283.37868480725,313117.5802469136,1432.0,96.0,69.11,290.54496551724134,519.346,0,0,1.0,0.0,-6,9,9
False,199,121,3,4,7,0.6080402010050251,0.75,20253.628,40.333333333333336,49.75,0.0,0.0,1.0,39.0,20250.252,20250.252,20250.252,0,0,1.0,0.0,0,0,0
False,6444,1166,10,12,22,0.18094351334574799,0.8333333333333334,133.92200000000003,116.6,537.0,34263.36,464015.06122448976,64.0,1440.0,1.41,12.702363636363636,25.43,0,0,1.0,0.0,-2,-1,1
False,5477,1483,11,9,20,0.27076866897936824,1.2222222222222223,1137.156,134.8181818181818,608.5555555555555,13018.6875,305485.25,282.5,822.0,1.99,371.0708888888889,1101.208,0,0,1.0,0.0,-1,0,1
False,5662,3651,22,22,44,0.6448251501236312,1.0,4326.682000000002,165.95454545454547,257.3636363636364,48112.09,247103.2,180.0,271.5,2.528,70.28505263157895,272.464,0,0,1.0,0.0,-2,3,-1
False,4400,17290,27,27,54,3.929545454545455,1.0,21613.486,640.3703703703702,162.96296296296296,364845.2387543253,236597.6734693877,1433.0,148.0,1.124,2686.013913043478,21568.034,0,0,1.0,0.0,4,-1,5
False,7430,4189,30,31,61,0.5637954239569314,0.967741935483871,4511.224,139.63333333333333,239.67741935483872,41088.46913580247,192678.29757785465,266.0,185.0,2.364,548.04696,3572.9220000000005,0,0,1.0,0.0,6,-7,-7
False,7603,1525,15,13,28,0.20057871892673945,1.1538461538461535,2783.458,101.66666666666669,584.8461538461537,14934.888888888889,322264.17283950624,306.0,494.0,1.624,477.0796363636364,918.496,0,0,1.0,0.0,-2,-1,-3
False,12074,1338,11,15,26,0.11081663077687594,0.7333333333333333,190.364,121.63636363636364,804.9333333333333,788.56,168219.76,191.0,1354.5,11.344,39.09657142857143,86.514,0,0,1.0,0.3539914354297376,-3,-2,0
False,268027,61081,1482,2033,3515,0.2278912199144116,0.7289719626168224,199267.958,41.21524966261809,131.8381701918347,0.0,560.0988888888887,0.0,98.5,56.828,1400.893379310345,2977.536,0,0,1.0,0.3854118813207285,-10,-9,-9
False,4452,1046,9,11,20,0.2349505840071877,0.8181818181818182,1046.812,116.22222222222223,404.7272727272728,44233.55555555557,349855.66666666674,126.0,503.0,406.992,766.7787500000003,1229.1460000000004,0,0,1.0,0.0,-1,0,0
False,12933,3931,15,19,34,0.30395113276115365,0.7894736842105263,18608.854,262.06666666666666,680.6842105263157,37672.12244897959,350621.0177514794,552.0,1460.0,2061.0400000000004,5241.3149473684225,18498.23,0,0,1.0,0.0,-2,-3,-1
False,137617,4597,28,104,132,0.03340430324741856,0.2692307692307692,5742.696,164.17857142857142,1323.2403846153845,60574.8888888889,41875.34430727023,517.0,1440.0,2.5860000000000003,500.9097931034484,604.534,0,0,1.0,0.0,-4,-9,-9
False,5959,1697,8,10,18,0.2847793253901661,0.8,350.228,212.125,595.9,80812.66666666669,226928.4722222223,517.0,1012.5,69.30600000000001,112.96325,174.18200000000004,0,0,1.0,0.0,-1,2,-2
False,6114,2301,8,10,18,0.3763493621197252,0.8,378.864,287.625,611.4,224688.22222222228,235010.0,648.0,1090.0,71.47,101.87,168.824,0,0,1.0,0.2391957049930357,-1,2,-2
False,5959,1762,7,10,17,0.2956871958382279,0.7,249.508,251.7142857142857,595.9,85522.66666666669,226928.4722222223,648.0,1012.5,71.742,115.9875,176.62400000000005,0,0,1.0,0.0,-1,2,-2
False,4515,2561,10,9,19,0.5672203765227021,1.1111111111111112,1552.21,256.1,501.66666666666674,173619.84,306646.96,219.0,589.0,372.78,592.7113333333333,1176.244,0,0,1.0,0.0,-1,2,1
False,64629,9190,29,56,85,0.1421962276996395,0.5178571428571429,5787.401999999999,316.8965517241378,1154.0892857142858,61236.69387755103,116904.76748582225,676.0,1440.0,1.926,1563.5257931034484,2417.504,0,0,1.0,0.2949228383604092,-2,-5,-9
False,25084,8964,53,67,120,0.3573592728432467,0.7910447761194029,156472.39800000002,169.1320754716981,374.38805970149247,7464.959999999999,230477.45,201.0,311.0,67.952,15176.834344827588,32021.987999999998,0,0,1.1,0.22393891181388448,0,-3,-5
False,4650,3176,15,11,26,0.683010752688172,1.3636363636363635,12264.358,211.73333333333332,422.7272727272728,213010.25,339347.22222222225,67.0,546.0,376.104,2459.6775384615385,12884.794,0,0,1.0,0.0,-2,1,1
False,21600,1886,11,19,30,0.08731481481481483,0.5789473684210527,457.694,171.45454545454547,1136.842105263158,86909.25,175916.8125,321.5,1460.0,4.128,192.02873684210525,349.216,0,0,1.0,0.0,-2,-5,-5
